CREATED_AT,ENTRY_ID,TEMPERATURA_EXTERNA,TEMPERATURA_AMOSTRA,RPM_MOTOR_1_TRANSLACAO,RPM_MOTOR_2_ROTACAO,MPU_AX,MPU_AY,MPU_AZ,TEMPERATURA_MPU,LATITUDE,LONGITUDE,ELEVATION,STATUS
2024-06-18T18:43:58-04:00,2402,18.9,20.0, 4.0, 2.0, 1.1,-10.0,-1.3,21.1,,,,
2024-06-18T18:46:01-04:00,2403,19.0,20.1, 4.0, 2.0,-6.8,-6.1,-3.0,21.2,,,,
2024-06-18T18:48:03-04:00,2404,19.0,19.9, 4.0, 0.0,-3.6, 1.6, 8.9,21.1,,,,
2024-06-18T18:50:05-04:00,2405,18.9,19.9, 4.0, 0.0, 5.2, 8.1, 2.0,21.0,,,,
2024-06-18T18:52:08-04:00,2406,18.9,19.9, 4.0, 2.0,-0.6, 9.3, 2.2,21.1,,,,
2024-06-18T18:54:10-04:00,2407,19.1,20.1, 4.0, 2.0, 8.4, 4.2, 3.9,21.3,,,,
2024-06-18T18:56:12-04:00,2408,19.1,20.3, 4.0, 2.0, 4.7,-3.6,-8.3,21.4,,,,
2024-06-18T18:58:14-04:00,2409,19.2,20.4, 4.0, 0.0,-3.3,-9.1,-1.7,21.6,,,,
2024-06-18T19:00:17-04:00,2410,19.3,20.5, 4.0, 0.0, 2.0,-9.5,-3.1,21.7,,,,
2024-06-18T19:02:19-04:00,2411,19.4,20.6, 4.0, 2.0,-7.5,-4.6,-3.8,21.8,,,,
2024-06-18T19:04:21-04:00,2412,19.4,20.5, 4.0, 2.0,-3.6, 3.9, 8.1,21.7,,,,
2024-06-18T19:06:24-04:00,2413,19.1,20.1, 4.0, 2.0, 3.4, 9.0, 1.3,21.3,,,,
2024-06-18T19:08:26-04:00,2414,18.6,19.5, 4.0, 2.0,-1.6, 8.5, 4.0,20.6,,,,
2024-06-18T19:10:28-04:00,2415,18.8,19.6, 4.0, 2.0, 8.9, 2.3, 4.6,20.7,,,,
2024-06-18T19:12:30-04:00,2416,18.8,19.8, 4.0, 2.0, 4.7,-5.3,-7.3,20.8,,,,
2024-06-18T19:14:33-04:00,2417,18.9,19.9, 4.0, 2.0,-1.5,-9.9,-0.9,20.9,,,,
2024-06-18T19:16:35-04:00,2418,19.1,20.1, 4.0, 2.0, 3.0,-8.5,-4.7,21.1,,,,
2024-06-18T19:18:37-04:00,2419,19.2,20.4, 4.0, 2.0,-8.0,-2.4,-4.5,21.4,,,,
2024-06-18T19:20:40-04:00,2420,19.3,20.4, 4.0, 2.0,-3.4, 5.7, 7.0,21.5,,,,
2024-06-18T19:22:42-04:00,2421,19.3,20.3, 4.0, 2.0, 1.5, 9.5, 0.4,21.4,,,,
2024-06-18T19:24:44-04:00,2422,19.2,20.2, 4.0, 2.0,-2.7, 7.3, 5.6,21.3,,,,
2024-06-18T19:26:47-04:00,2423,19.1,20.2, 4.0, 2.0, 9.0, 0.3, 5.1,21.3,,,,
2024-06-18T19:28:49-04:00,2424,19.3,20.3, 4.0, 2.0, 4.4,-7.0,-6.1,21.4,,,,
2024-06-18T19:30:51-04:00,2425,19.3,20.4, 4.0, 2.0, 0.4,-10.1, 0.1,21.6,,,,
2024-06-18T19:32:53-04:00,2426,19.4,20.6, 4.0, 2.0, 4.0,-7.3,-5.9,21.7,,,,
2024-06-18T19:34:56-04:00,2427,19.4,20.6, 4.0, 2.0,-8.0,-0.3,-5.0,21.8,,,,
2024-06-18T19:36:58-04:00,2428,19.4,20.6, 4.0, 2.0,-2.9, 7.3, 5.5,21.7,,,,
2024-06-18T19:39:00-04:00,2429,19.3,20.5, 4.0, 2.0,-0.2, 9.5,-0.5,21.7,,,,
2024-06-18T19:41:03-04:00,2430,19.4,20.5, 4.0, 2.0,-3.8, 5.6, 6.8,21.7,,,,
2024-06-18T19:43:05-04:00,2431,19.4,20.6, 4.0, 2.0, 8.6,-1.9, 5.4,21.7,,,,
2024-06-18T19:45:07-04:00,2432,19.6,20.8, 4.0, 2.0, 3.8,-8.3,-4.6,21.9,,,,
2024-06-18T19:47:10-04:00,2433,19.5,20.6, 4.0, 0.0, 2.1,-9.9, 1.2,21.8,,,,
2024-06-18T19:49:12-04:00,2434,19.3,20.1, 4.0, 2.0, 5.0,-5.8,-6.8,21.4,,,,
2024-06-18T19:51:14-04:00,2435,18.9,19.8, 4.0, 2.0,-7.5, 1.9,-5.2,20.9,,,,
2024-06-18T19:53:16-04:00,2436,18.9,19.9, 4.0, 2.0,-2.1, 8.4, 3.9,21.0,,,,
2024-06-18T19:55:19-04:00,2437,19.1,20.1, 4.0, 2.0,-1.9, 9.0,-1.8,21.1,,,,
2024-06-18T19:57:21-04:00,2438,19.2,20.2, 4.0, 2.0,-4.7, 3.9, 7.4,21.2,,,,
2024-06-18T19:59:23-04:00,2439,19.3,20.3, 4.0, 2.0, 7.9,-3.9, 5.5,21.4,,,,
2024-06-18T20:01:26-04:00,2440,19.4,20.5, 4.0, 2.0, 2.8,-9.4,-2.8,21.6,,,,
2024-06-18T20:03:28-04:00,2441,19.4,20.4, 4.0, 2.0, 3.8,-9.2, 2.5,21.5,,,,
2024-06-18T20:05:30-04:00,2442,19.3,20.3, 4.0, 2.0, 5.8,-4.1,-7.3,21.5,,,,
2024-06-18T20:07:32-04:00,2443,19.3,20.3, 4.0, 2.0,-6.7, 3.9,-5.2,21.3,,,,
2024-06-18T20:09:35-04:00,2444,19.3,20.4, 4.0, 2.0,-1.1, 9.2, 2.2,21.4,,,,
2024-06-18T20:11:37-04:00,2445,19.4,20.5, 4.0, 2.0,-3.4, 8.1,-3.2,21.6,,,,
2024-06-18T20:13:39-04:00,2446,19.5,20.6, 4.0, 2.0,-5.4, 1.8, 7.8,21.7,,,,
2024-06-18T20:15:42-04:00,2447,19.4,20.6, 4.0, 2.0, 7.0,-5.5, 5.3,21.7,,,,
2024-06-18T20:17:44-04:00,2448,19.4,20.5, 4.0, 2.0, 1.6,-10.0,-1.1,21.7,,,,
2024-06-18T20:19:46-04:00,2449,19.3,20.5, 4.0, 2.0, 5.1,-8.1, 3.9,21.6,,,,
2024-06-18T20:21:49-04:00,2450,19.4,20.5, 4.0, 2.0, 6.5,-1.9,-7.6,21.7,,,,
2024-06-18T20:23:51-04:00,2451,19.5,20.8, 4.0, 2.0,-5.5, 5.8,-4.8,21.9,,,,
2024-06-18T20:25:53-04:00,2452,19.6,20.8, 4.0, 2.0, 0.2, 9.5, 0.5,22.0,,,,
2024-06-18T20:27:55-04:00,2453,19.5,20.8, 4.0, 2.0,-4.6, 6.7,-4.5,22.0,,,,
2024-06-18T20:29:58-04:00,2454,19.6,20.8, 4.0, 2.0,-5.9,-0.3, 7.7,21.9,,,,
2024-06-18T20:32:00-04:00,2455,19.5,20.7, 4.0, 2.0, 5.8,-7.2, 4.7,21.9,,,,
2024-06-18T20:34:02-04:00,2456,19.5,20.7, 4.0, 2.0, 0.2,-10.1, 0.6,21.9,,,,
2024-06-18T20:36:05-04:00,2457,19.5,20.6, 4.0, 0.0, 6.1,-6.8, 5.0,21.8,,,,
2024-06-18T20:38:07-04:00,2458,19.6,20.6, 4.0, 2.0, 6.9, 0.0,-7.5,21.8,,,,
2024-06-18T20:40:09-04:00,2459,19.6,20.8, 4.0, 2.0,-4.0, 7.4,-3.9,21.9,,,,
2024-06-18T20:42:12-04:00,2460,19.6,20.8, 4.0, 2.0, 1.5, 9.4,-1.0,22.0,,,,
2024-06-18T20:44:14-04:00,2461,19.7,20.9, 4.0, 0.0,-5.5, 5.0,-5.7,22.1,,,,
2024-06-18T20:46:16-04:00,2462,19.6,20.7, 4.0, 0.0,-6.0,-2.4, 7.3,21.8,,,,
2024-06-18T20:48:18-04:00,2463,19.2,20.0, 4.0, 2.0, 4.4,-8.5, 3.9,21.3,,,,
2024-06-18T20:50:21-04:00,2464,19.0,19.8, 4.0, 2.0,-1.3,-9.7, 2.1,20.9,,,,
2024-06-18T20:52:23-04:00,2465,19.1,20.1, 4.0, 2.0, 6.7,-5.1, 6.0,21.0,,,,
2024-06-18T20:54:25-04:00,2466,19.3,20.3, 4.0, 2.0, 6.9, 2.3,-6.9,21.3,,,,
2024-06-18T20:56:28-04:00,2467,19.3,20.4, 4.0, 2.0,-2.6, 8.5,-2.8,21.4,,,,
2024-06-18T20:58:30-04:00,2468,19.4,20.5, 4.0, 2.0, 3.1, 8.8,-2.4,21.6,,,,
2024-06-18T21:00:32-04:00,2469,19.4,20.6, 4.0, 0.0,-5.9, 3.0,-6.6,21.7,,,,
2024-06-18T21:02:35-04:00,2470,19.4,20.4, 4.0, 2.0,-5.8,-4.2, 6.5,21.6,,,,
2024-06-18T21:04:37-04:00,2471,19.3,20.4, 4.0, 2.0, 2.8,-9.4, 2.6,21.5,,,,
2024-06-18T21:06:39-04:00,2472,19.4,20.5, 4.0, 2.0,-2.8,-8.9, 3.3,21.6,,,,
2024-06-18T21:08:41-04:00,2473,19.4,20.6, 4.0, 2.0, 6.9,-3.3, 6.9,21.7,,,,
2024-06-18T21:10:44-04:00,2474,19.6,20.8, 4.0, 2.0, 6.6, 4.3,-6.1,21.9,,,,
2024-06-18T21:12:46-04:00,2475,19.6,20.8, 4.0, 2.0,-1.1, 9.2,-1.5,21.9,,,,
2024-06-18T21:14:48-04:00,2476,19.6,20.8, 4.0, 2.0, 4.6, 7.8,-3.6,21.9,,,,
2024-06-18T21:16:51-04:00,2477,19.5,20.7, 4.0, 2.0,-6.0, 0.9,-7.3,21.8,,,,
2024-06-18T21:18:53-04:00,2478,19.4,20.4, 4.0, 0.0,-5.4,-5.9, 5.6,21.6,,,,
2024-06-18T21:20:55-04:00,2479,19.4,20.3, 4.0, 2.0, 1.2,-10.0, 1.0,21.5,,,,
2024-06-18T21:22:57-04:00,2480,19.3,20.3, 4.0, 2.0,-4.2,-7.8, 4.3,21.4,,,,
2024-06-18T21:25:00-04:00,2481,19.4,20.4, 4.0, 2.0, 6.9,-1.3, 7.5,21.5,,,,
2024-06-18T21:27:02-04:00,2482,19.4,20.6, 4.0, 2.0, 5.8, 6.3,-4.9,21.6,,,,
2024-06-18T21:29:04-04:00,2483,19.6,20.7, 4.0, 2.0, 0.3, 9.5,-0.0,21.7,,,,
2024-06-18T21:31:07-04:00,2484,19.6,20.8, 4.0, 2.0, 6.1, 6.3,-4.4,21.8,,,,
2024-06-18T21:33:09-04:00,2485,19.6,20.7, 4.0, 2.0,-5.7,-1.1,-7.6,21.8,,,,
2024-06-18T21:35:11-04:00,2486,19.5,20.6, 4.0, 2.0,-4.6,-7.5, 4.4,21.7,,,,
2024-06-18T21:37:14-04:00,2487,19.5,20.5, 4.0, 2.0,-0.2,-10.1,-0.6,21.6,,,,
2024-06-18T21:39:16-04:00,2488,19.5,20.6, 4.0, 2.0,-5.5,-6.4, 4.9,21.7,,,,
2024-06-18T21:41:18-04:00,2489,19.6,20.6, 4.0, 2.0, 6.6, 1.1, 7.8,21.8,,,,
2024-06-18T21:43:20-04:00,2490,19.6,20.8, 4.0, 2.0, 4.8, 7.7,-3.6,21.9,,,,
2024-06-18T21:45:23-04:00,2491,19.6,20.8, 4.0, 0.0, 1.6, 9.4, 1.5,21.9,,,,
2024-06-18T21:47:25-04:00,2492,19.6,20.8, 4.0, 2.0, 7.4, 4.5,-5.0,21.9,,,,
2024-06-18T21:49:27-04:00,2493,19.6,20.6, 4.0, 2.0,-5.1,-3.1,-7.6,21.7,,,,
2024-06-18T21:51:30-04:00,2494,19.6,20.6, 4.0, 2.0,-3.3,-8.8, 3.1,21.7,,,,
2024-06-18T21:53:32-04:00,2495,19.6,20.6, 4.0, 2.0,-1.4,-9.6,-2.2,21.8,,,,
2024-06-18T21:55:34-04:00,2496,19.6,20.8, 4.0, 2.0,-6.6,-4.8, 5.3,21.9,,,,
2024-06-18T21:57:37-04:00,2497,19.8,20.9, 4.0, 2.0, 5.9, 3.3, 7.6,22.0,,,,
2024-06-18T21:59:39-04:00,2498,19.7,20.8, 4.0, 2.0, 3.3, 8.8,-2.3,21.9,,,,
2024-06-18T22:01:41-04:00,2499,19.4,20.1, 4.0, 0.0, 2.7, 8.8, 3.3,21.3,,,,
2024-06-18T22:03:43-04:00,2500,19.1,19.9, 4.0, 2.0, 8.3, 2.6,-5.1,21.0,,,,
2024-06-18T22:05:46-04:00,2501,19.2,20.1, 4.0, 2.0,-4.3,-4.9,-7.2,21.2,,,,
2024-06-18T22:07:48-04:00,2502,19.3,20.3, 4.0, 2.0,-1.7,-9.7, 1.7,21.3,,,,
2024-06-18T22:09:50-04:00,2503,19.4,20.4, 4.0, 2.0,-2.3,-8.8,-3.9,21.5,,,,
2024-06-18T22:11:53-04:00,2504,19.4,20.6, 4.0, 2.0,-7.5,-2.8, 5.3,21.7,,,,
2024-06-18T22:13:55-04:00,2505,19.6,20.8, 4.0, 2.0, 5.1, 5.1, 7.0,21.9,,,,
2024-06-18T22:15:57-04:00,2506,19.6,20.8, 4.0, 2.0, 1.8, 9.3,-1.1,22.0,,,,
2024-06-18T22:17:59-04:00,2507,19.5,20.6, 4.0, 2.0, 3.7, 7.7, 5.1,21.8,,,,
2024-06-18T22:20:02-04:00,2508,19.1,20.1, 4.0, 2.0, 8.9, 0.5,-5.0,21.3,,,,
2024-06-18T22:22:04-04:00,2509,18.9,19.9, 4.0, 2.0,-3.5,-6.6,-6.4,21.0,,,,
2024-06-18T22:24:06-04:00,2510,19.1,20.1, 4.0, 2.0, 0.0,-10.1, 0.5,21.1,,,,
2024-06-18T22:26:09-04:00,2511,19.3,20.3, 4.0, 2.0,-3.1,-7.6,-5.5,21.4,,,,
2024-06-18T22:28:11-04:00,2512,19.3,20.4, 4.0, 2.0,-8.0,-0.8, 5.1,21.5,,,,
2024-06-18T22:30:13-04:00,2513,19.3,20.6, 4.0, 2.0, 4.1, 6.8, 6.0,21.7,,,,
2024-06-18T22:32:16-04:00,2514,19.4,20.6, 4.0, 2.0, 0.2, 9.5, 0.0,21.8,,,,
2024-06-18T22:34:18-04:00,2515,19.4,20.6, 4.0, 2.0, 4.3, 6.1, 6.6,21.7,,,,
2024-06-18T22:36:20-04:00,2516,19.3,20.4, 4.0, 2.0, 9.1,-1.6,-4.6,21.6,,,,
2024-06-18T22:38:22-04:00,2517,19.3,20.3, 4.0, 0.0,-2.4,-8.0,-5.2,21.5,,,,
2024-06-18T22:40:25-04:00,2518,19.3,20.3, 4.0, 2.0, 1.7,-10.0,-0.6,21.5,,,,
2024-06-18T22:42:27-04:00,2519,19.4,20.6, 4.0, 2.0,-3.5,-6.1,-6.8,21.7,,,,
2024-06-18T22:44:29-04:00,2520,19.5,20.7, 4.0, 2.0,-8.1, 1.3, 4.6,21.8,,,,
2024-06-18T22:46:32-04:00,2521,19.6,20.8, 4.0, 2.0, 3.0, 8.2, 4.5,21.9,,,,
2024-06-18T22:48:34-04:00,2522,19.6,20.8, 4.0, 2.0,-1.7, 9.2, 1.1,22.0,,,,
2024-06-18T22:50:36-04:00,2523,19.5,20.7, 4.0, 2.0, 4.6, 4.3, 7.8,21.9,,,,
2024-06-18T22:52:39-04:00,2524,19.5,20.6, 4.0, 2.0, 8.9,-3.5,-4.0,21.9,,,,
2024-06-18T22:54:41-04:00,2525,19.5,20.8, 4.0, 2.0,-1.4,-9.2,-3.7,21.9,,,,
2024-06-18T22:56:43-04:00,2526,19.6,20.8, 4.0, 2.0, 3.6,-9.4,-1.6,22.0,,,,
2024-06-18T22:58:45-04:00,2527,19.7,20.9, 4.0, 2.0,-3.6,-4.5,-7.9,22.1,,,,
2024-06-18T23:00:48-04:00,2528,19.8,20.9, 4.0, 2.0,-7.7, 3.6, 3.9,22.1,,,,
2024-06-18T23:02:50-04:00,2529,19.8,20.8, 4.0, 2.0, 1.9, 9.0, 2.9,22.0,,,,
2024-06-18T23:04:52-04:00,2530,19.6,20.8, 4.0, 2.0,-3.5, 8.5, 1.9,22.0,,,,
2024-06-18T23:06:55-04:00,2531,19.6,20.8, 4.0, 2.0, 4.5, 2.4, 8.8,21.9,,,,
2024-06-18T23:08:57-04:00,2532,19.6,20.8, 4.0, 2.0, 8.3,-5.3,-3.2,21.9,,,,
2024-06-18T23:10:59-04:00,2533,19.6,20.6, 4.0, 2.0,-0.3,-9.9,-1.9,21.9,,,,
2024-06-18T23:13:01-04:00,2534,19.6,20.8, 4.0, 2.0, 5.5,-8.5,-2.2,21.9,,,,
2024-06-18T23:15:04-04:00,2535,19.6,20.8, 4.0, 2.0,-3.6,-2.5,-8.7,21.9,,,,
2024-06-18T23:17:06-04:00,2536,19.7,20.9, 4.0, 2.0,-6.8, 5.7, 3.1,22.0,,,,
2024-06-18T23:19:08-04:00,2537,19.8,20.9, 4.0, 0.0, 1.0, 9.5, 1.0,22.1,,,,
2024-06-18T23:21:11-04:00,2538,19.8,21.1, 4.0, 2.0,-5.4, 7.2, 2.5,22.2,,,,
2024-06-18T23:23:13-04:00,2539,19.8,20.9, 4.0, 2.0, 4.3, 0.3, 9.3,22.2,,,,
2024-06-18T23:25:15-04:00,2540,19.8,20.9, 4.0, 2.0, 7.3,-6.9,-2.4,22.1,,,,
2024-06-18T23:27:18-04:00,2541,19.8,20.9, 4.0, 2.0, 0.5,-10.1, 0.1,22.1,,,,
2024-06-18T23:29:20-04:00,2542,19.7,20.9, 4.0, 2.0, 6.9,-7.3,-2.6,22.1,,,,
2024-06-18T23:31:22-04:00,2543,19.8,20.9, 4.0, 2.0,-3.2,-0.5,-9.1,22.0,,,,
2024-06-18T23:33:24-04:00,2544,19.8,20.9, 4.0, 2.0,-5.7, 7.1, 2.3,22.1,,,,
2024-06-18T23:35:27-04:00,2545,19.7,20.9, 4.0, 0.0, 0.3, 9.5,-0.8,22.0,,,,
2024-06-18T23:37:29-04:00,2546,19.7,20.8, 4.0, 2.0,-7.0, 5.6, 2.9,22.0,,,,
2024-06-18T23:39:31-04:00,2547,19.6,20.8, 4.0, 2.0, 3.8,-1.8, 9.3,21.9,,,,
2024-06-18T23:41:34-04:00,2548,19.6,20.8, 4.0, 2.0, 6.0,-8.2,-1.6,21.9,,,,
2024-06-18T23:43:36-04:00,2549,19.6,20.8, 4.0, 2.0, 1.2,-9.9, 2.0,21.9,,,,
2024-06-18T23:45:38-04:00,2550,19.6,20.8, 4.0, 2.0, 8.1,-5.9,-2.8,21.9,,,,
2024-06-18T23:47:41-04:00,2551,19.6,20.8, 4.0, 2.0,-2.8, 1.8,-9.0,22.0,,,,
2024-06-18T23:49:43-04:00,2552,19.8,21.0, 4.0, 2.0,-4.0, 8.3, 1.5,22.1,,,,
2024-06-18T23:51:45-04:00,2553,19.8,21.1, 4.0, 0.0,-0.3, 9.0,-2.9,22.2,,,,
2024-06-18T23:53:47-04:00,2554,19.7,21.0, 4.0, 2.0,-8.0, 3.8, 2.9,22.2,,,,
2024-06-18T23:55:50-04:00,2555,19.7,20.9, 4.0, 2.0, 3.3,-3.8, 8.9,22.1,,,,
2024-06-18T23:57:52-04:00,2556,19.6,20.8, 4.0, 2.0, 4.2,-9.3,-0.8,22.0,,,,
2024-06-18T23:59:54-04:00,2557,19.7,20.9, 4.0, 2.0, 1.7,-9.2, 4.0,22.1,,,,
2024-06-19T00:01:57-04:00,2558,19.6,20.8, 4.0, 0.0, 9.2,-3.9,-2.8,22.0,,,,
2024-06-19T00:03:59-04:00,2559,19.6,20.9, 4.0, 2.0,-2.2, 3.8,-8.5,22.0,,,,
2024-06-19T00:06:01-04:00,2560,19.6,20.8, 4.0, 2.0,-2.1, 9.1, 0.8,21.8,,,,
2024-06-19T00:08:04-04:00,2561,19.4,20.6, 4.0, 2.0,-0.7, 8.1,-4.8,21.8,,,,
2024-06-19T00:10:06-04:00,2562,19.4,20.6, 4.0, 2.0,-8.8, 1.7, 2.8,21.8,,,,
2024-06-19T00:12:08-04:00,2563,19.4,20.5, 4.0, 2.0, 2.6,-5.4, 8.2,21.7,,,,
2024-06-19T00:14:10-04:00,2564,19.4,20.6, 4.0, 2.0, 2.2,-9.9,-0.2,21.8,,,,
2024-06-19T00:16:13-04:00,2565,19.5,20.7, 4.0, 2.0, 2.0,-8.0, 5.9,21.9,,,,
2024-06-19T00:18:15-04:00,2566,19.6,20.8, 4.0, 0.0, 9.8,-2.0,-2.5,22.0,,,,
2024-06-19T00:20:17-04:00,2567,19.6,20.9, 4.0, 2.0,-1.5, 5.8,-7.4,22.1,,,,
2024-06-19T00:22:20-04:00,2568,19.6,20.9, 4.0, 2.0,-0.1, 9.5, 0.2,22.1,,,,
2024-06-19T00:24:22-04:00,2569,19.3,20.4, 4.0, 2.0,-0.9, 6.7,-6.7,21.6,,,,
2024-06-19T00:26:24-04:00,2570,18.9,19.8, 4.0, 2.0,-9.1,-0.4, 2.4,21.0,,,,
2024-06-19T00:28:26-04:00,2571,18.8,19.8, 4.0, 2.0, 2.0,-7.1, 7.0,20.9,,,,
2024-06-19T00:30:29-04:00,2572,18.9,20.0, 4.0, 2.0, 0.1,-10.1, 0.4,21.0,,,,
2024-06-19T00:32:31-04:00,2573,19.1,20.2, 4.0, 2.0, 2.0,-6.9, 7.2,21.2,,,,
2024-06-19T00:34:33-04:00,2574,19.1,20.4, 4.0, 2.0,10.1, 0.1,-2.1,21.4,,,,
2024-06-19T00:36:36-04:00,2575,19.3,20.5, 4.0, 2.0,-0.8, 7.4,-5.9,21.6,,,,
2024-06-19T00:38:38-04:00,2576,19.4,20.5, 4.0, 2.0, 1.9, 9.4,-0.1,21.6,,,,
2024-06-19T00:40:40-04:00,2577,19.3,20.5, 4.0, 2.0,-0.8, 5.0,-8.1,21.6,,,,
2024-06-19T00:42:43-04:00,2578,19.2,20.3, 4.0, 2.0,-8.9,-2.4, 1.9,21.4,,,,
2024-06-19T00:44:45-04:00,2579,19.2,20.3, 4.0, 2.0, 1.4,-8.4, 5.6,21.4,,,,
2024-06-19T00:46:47-04:00,2580,19.1,20.3, 4.0, 2.0,-2.0,-9.7, 0.6,21.3,,,,
2024-06-19T00:48:49-04:00,2581,19.2,20.4, 4.0, 2.0, 1.8,-5.3, 8.4,21.5,,,,
2024-06-19T00:50:52-04:00,2582,19.3,20.5, 4.0, 2.0, 9.8, 2.5,-1.6,21.7,,,,
2024-06-19T00:52:54-04:00,2583,19.4,20.6, 4.0, 2.0,-0.3, 8.5,-4.2,21.8,,,,
2024-06-19T00:54:56-04:00,2584,19.4,20.7, 4.0, 2.0, 3.9, 8.9,-0.3,21.9,,,,
2024-06-19T00:56:59-04:00,2585,19.4,20.6, 4.0, 2.0,-0.6, 3.0,-9.2,21.9,,,,
2024-06-19T00:59:01-04:00,2586,19.4,20.6, 4.0, 2.0,-8.4,-4.3, 1.3,21.8,,,,
2024-06-19T01:01:03-04:00,2587,19.3,20.5, 4.0, 2.0, 0.9,-9.5, 3.5,21.7,,,,
2024-06-19T01:03:06-04:00,2588,19.4,20.6, 4.0, 2.0,-3.9,-9.0, 0.7,21.7,,,,
2024-06-19T01:05:08-04:00,2589,19.4,20.7, 4.0, 2.0, 1.5,-3.3, 9.4,21.8,,,,
2024-06-19T01:07:10-04:00,2590,19.5,20.8, 4.0, 2.0, 9.0, 4.6,-1.1,22.0,,,,
2024-06-19T01:09:12-04:00,2591,19.6,20.8, 4.0, 2.0, 0.2, 9.2,-2.2,22.0,,,,
2024-06-19T01:11:15-04:00,2592,19.6,20.9, 4.0, 2.0, 5.8, 7.9,-0.3,22.0,,,,
2024-06-19T01:13:17-04:00,2593,19.6,20.8, 4.0, 2.0,-0.2, 0.9,-9.7,22.0,,,,
2024-06-19T01:15:19-04:00,2594,19.5,20.8, 4.0, 2.0,-7.5,-6.0, 0.9,21.9,,,,
2024-06-19T01:17:22-04:00,2595,19.5,20.8, 4.0, 2.0, 0.5,-10.0, 1.3,21.9,,,,
2024-06-19T01:19:24-04:00,2596,19.5,20.8, 4.0, 2.0,-5.7,-7.9, 0.6,22.0,,,,
2024-06-19T01:21:26-04:00,2597,19.5,20.8, 4.0, 0.0, 1.2,-1.2,10.0,22.0,,,,
2024-06-19T01:23:28-04:00,2598,19.6,20.8, 4.0, 2.0, 7.7, 6.3,-0.7,21.9,,,,
2024-06-19T01:25:31-04:00,2599,19.6,20.8, 4.0, 2.0, 0.4, 9.5,-0.2,21.9,,,,
2024-06-19T01:27:33-04:00,2600,19.6,20.8, 4.0, 2.0, 7.6, 6.5,-0.2,21.9,,,,
2024-06-19T01:29:35-04:00,2601,19.5,20.8, 4.0, 2.0, 0.2,-1.1,-9.8,21.9,,,,
2024-06-19T01:31:38-04:00,2602,19.6,20.8, 4.0, 2.0,-6.1,-7.5, 0.5,22.0,,,,
2024-06-19T01:33:40-04:00,2603,19.6,20.9, 4.0, 2.0, 0.4,-10.0,-0.8,22.0,,,,
2024-06-19T01:35:42-04:00,2604,19.7,20.9, 4.0, 2.0,-7.1,-6.5, 0.4,22.1,,,,
2024-06-19T01:37:45-04:00,2605,19.6,20.7, 4.0, 2.0, 0.8, 1.1, 9.9,21.9,,,,
2024-06-19T01:39:47-04:00,2606,19.1,20.1, 4.0, 2.0, 6.1, 7.8,-0.3,21.3,,,,
2024-06-19T01:41:49-04:00,2607,18.8,19.5, 4.0, 2.0, 0.4, 9.4, 1.8,20.6,,,,
2024-06-19T01:43:51-04:00,2608,18.9,19.8, 4.0, 2.0, 9.0, 4.7, 0.2,20.8,,,,
2024-06-19T01:45:54-04:00,2609,19.1,20.1, 4.0, 2.0, 0.6,-3.1,-9.4,21.1,,,,
2024-06-19T01:47:56-04:00,2610,19.1,20.2, 4.0, 2.0,-4.4,-8.8, 0.2,21.3,,,,
2024-06-19T01:49:58-04:00,2611,19.2,20.4, 4.0, 2.0, 0.4,-9.6,-2.9,21.5,,,,
2024-06-19T01:52:01-04:00,2612,19.3,20.6, 4.0, 2.0,-8.3,-4.8,-0.1,21.7,,,,
2024-06-19T01:54:03-04:00,2613,19.4,20.5, 4.0, 2.0, 0.4, 3.3, 9.4,21.7,,,,
2024-06-19T01:56:05-04:00,2614,19.3,20.4, 4.0, 2.0, 4.2, 8.8,-0.1,21.5,,,,
2024-06-19T01:58:07-04:00,2615,19.2,20.3, 4.0, 2.0, 0.3, 8.8, 3.9,21.5,,,,
2024-06-19T02:00:10-04:00,2616,19.3,20.4, 4.0, 2.0, 9.9, 2.7, 0.6,21.6,,,,
2024-06-19T02:02:12-04:00,2617,19.4,20.6, 4.0, 2.0, 1.0,-4.9,-8.7,21.7,,,,
2024-06-19T02:04:14-04:00,2618,19.4,20.6, 4.0, 2.0,-2.3,-9.7, 0.1,21.8,,,,
2024-06-19T02:06:17-04:00,2619,19.4,20.7, 4.0, 2.0, 0.7,-8.9,-4.8,21.9,,,,
2024-06-19T02:08:19-04:00,2620,19.4,20.7, 4.0, 2.0,-9.0,-3.0,-0.5,21.9,,,,
2024-06-19T02:10:21-04:00,2621,19.4,20.7, 4.0, 2.0, 0.0, 5.2, 8.3,21.9,,,,
2024-06-19T02:12:24-04:00,2622,19.3,20.6, 4.0, 2.0, 2.2, 9.4,-0.0,21.8,,,,
2024-06-19T02:14:26-04:00,2623,19.4,20.8, 4.0, 2.0,-0.1, 7.7, 5.9,21.9,,,,
2024-06-19T02:16:28-04:00,2624,19.6,20.8, 4.0, 2.0,10.3, 0.6, 1.1,22.0,,,,
2024-06-19T02:18:30-04:00,2625,19.6,20.9, 4.0, 2.0, 1.3,-6.6,-7.5,22.0,,,,
2024-06-19T02:20:33-04:00,2626,19.6,20.8, 4.0, 2.0,-0.1,-10.1, 0.1,22.0,,,,
2024-06-19T02:22:35-04:00,2627,19.6,20.8, 4.0, 2.0, 1.0,-7.7,-6.4,22.0,,,,
2024-06-19T02:24:37-04:00,2628,19.5,20.8, 4.0, 2.0,-9.2,-1.0,-1.0,21.9,,,,
